MM_DD_HH,L_dashdash_k_d_t,L_dashdash_s_d_t,L_dashdash_w_d_t,L_dashdash_b1_d_t,L_dashdash_b2_d_t,L_dashdash_ba1_d_t,L_dashdash_ba2_d_t,E_E_dmd_d_t
08_19_14,0,0,0,0,0,0,0,0.12755168
08_19_15,0,0,0,0,0,0,0,1.466389549
08_19_16,0,0,0.116412956,0,0,0,0,1.441198503
08_19_17,1.862607293,0,0.116412956,0,0,0,0,1.368122694
08_19_18,0.931303646,0,0,0,0,0,0,0.936957171
08_19_19,0,0,0,0,10.47716602,0,0,0.864392062
08_19_20,2.910323895,2.910323895,0.232825912,0,0,0,0.77453125,0.839947453
08_19_21,0,2.910323895,0.232825912,0,0,0,0.77453125,1.019591923
08_19_22,0,5.820647791,0.232825912,0,0,0,1.5490625,0.944502797
08_19_23,0,0,0.232825912,0,0,0,0,0.794138312
08_20_00,0,0,0,0,0,0,0,0.477429867
08_20_01,0,0,0,0,0,0,0,0.359599618
08_20_02,0,0,0,0,0,0,0,0.362303817
08_20_03,0,0,0,0,0,0,0,0.358731535
08_20_04,0,0,0,0,0,0,0,0.275225231
08_20_05,0,0,0,0,0,0,0,0.358130718
08_20_06,0,0,0.351431218,0,0,0,0,0.521283439
08_20_07,0,0,0.351431218,0,0,0,0,1.05430021
08_20_08,1.874299829,0,0,0,0,0,0,1.510834075
08_20_09,0,0,0,0,0,0,0,0.768239475
08_20_10,0,0,0,0,0,0,0,0.728355333
08_20_11,0,0,0,0,0,0,0,0.74537154
08_20_12,0,0,0,0,0,0,0,0.544119399
08_20_13,0,0,0,0,0,0,0,0.11975168
08_20_14,0,0,0,0,0,0,0,0.12755168
08_20_15,0,0,0,0,0,0,0,1.916082296
08_20_16,0,0,0,0,0,0,0,0.920813318
08_20_17,0,0,0,0,0,0,0,0.742226052
08_20_18,0,0,0,0,0,0,0,0.394865013
08_20_19,0,0,0,0,0,0,0,0.774640757
08_20_20,0,2.635734135,0,0,0,0,0,0.996332042
08_20_21,0,2.928593483,0.468574957,0,0,0,0,1.061715445
08_20_22,0,5.564327618,0.234287479,0,0,0,0,0.78989703
08_20_23,0,0,0.234287479,0,0,0,0,0.916500824
08_21_00,0,0,0,0,0,0,0,0.574998024
08_21_01,0,0,0,0,0,0,0,0.359255031
08_21_02,0,0,0,0,0,0,0,0.359922043
08_21_03,0,0,0,0,0,0,0,0.283638319
08_21_04,0,0,0,0,0,0,0,0.200487655
08_21_05,0,0,0,0,0,0,0,0.253071866
08_21_06,0.348998244,0,0.465330991,0,0,0,0,0.579201121
08_21_07,0.232665496,0,0,0,0,0,0,0.726796972
08_21_08,0,0,0,0,0,0,0,0.556980221
08_21_09,0,0,0.116332748,0,0,0,0,0.761183221
08_21_10,0,0,0,0,0,0,0,0.203001438
08_21_11,0,0,0,0,0,0,0,1.411489328
08_21_12,0.348998244,0,0,0,0,0,0,0.931216075
08_21_13,0,0,0,0,0,0,0,0.178388308
08_21_14,0,0,0,0,0,0,0,0.196753651
08_21_15,0,0,0,0,0,0,0,1.093131323
08_21_16,0,0,0.116332748,0,0,0,0,0.499312155
08_21_17,0,0,0,0,0,0,0,1.343677359
08_21_18,1.744991218,0,0,0,0,0,0,1.070583676
08_21_19,0.581663739,0,0,0,10.46994731,0,0,1.098829305
08_21_20,2.093989462,2.617486827,0.232665496,0,0,0,0.77171875,0.668776497
08_21_21,0,2.908318697,0.232665496,0,0,0,0.77171875,1.010143547
08_21_22,0,3.199150566,0.232665496,0,0,0,1.5434375,1.176787949
08_21_23,0,0,0.232665496,0,0,0,0,0.841761752
08_22_00,0,0,0,0,0,0,0,0.582015335
08_22_01,0,0,0,0,0,0,0,0.371475306
08_22_02,0,0,0,0,0,0,0,0.373430587
08_22_03,0,0,0,0,0,0,0,0.36895004
08_22_04,0,0,0,0,0,0,0,0.355577842
08_22_05,0,0,0,0,0,0,0,0.511762818
08_22_06,0.233010093,0,0.233010093,0,0,0,0,0.622863395
08_22_07,0.349515139,0,0,0,0,0,0,0.759289561
08_22_08,0,0,0,0,0,0,0,0.596609243
08_22_09,0,0,0,0,0,0,0,0.761183221
08_22_10,0,0,0,0,0,0,0,0.203001438
08_22_11,0,0,0,0,0,0,0,1.001306964
08_22_12,0,0,0,0,0,0,0,0.766575623
08_22_13,0,0,0,0,0,0,0,0.178388308
08_22_14,0,0,0,0,0,0,0,0.196753651
08_22_15,0,0,0,0,0,0,0,1.084651851
08_22_16,0,0,0,0,0,0,0,0.530389273
08_22_17,0,0,0,0,0,0,0,1.464873936
08_22_18,0.932040371,0,0,0,0,0,0,1.120268234
08_22_19,0,0,0,0,10.48545418,0,0,1.118088993
08_22_20,2.097090835,2.330100928,0,0,0,0,0.75109375,0.670357447
08_22_21,0,2.330100928,0,0,0,0,0.75109375,1.021098785
08_22_22,0,1.165050464,0.116505046,0,0,0,1.5021875,1.19433114
08_22_23,0,0,0.116505046,0,0,0,0,0.844317499
08_23_00,0,0,0,0,0,0,0,0.594804825
08_23_01,0,0,0,0,0,0,0,0.388115046
08_23_02,0,0,0,0,0,0,0,0.385367271
08_23_03,0,0,0,0,0,0,0,0.376401943
08_23_04,0,0,0,0,0,0,0,0.360823797
08_23_05,0,0,0,0,0,0,0,0.547678813
08_23_06,0.347919892,0,0.46389319,0,0,0,0,0.622332165
08_23_07,1.275706272,0,0,0,0,0,0,0.766936723
08_23_08,0,0,0.115973297,0,0,0,0,0.634014748
08_23_09,0,0,0.115973297,0,0,0,0,0.761183221
08_23_10,0,0,0,0,0,0,0,0.203001438
08_23_11,0,0,0,0,0,0,0,1.281235193
08_23_12,0.695839785,0,0,0,0,0,0,0.975644721
08_23_13,0,0,0,0,0,0,0,0.178388308
08_23_14,0,0,0,0,0,0,0,0.196753651
08_23_15,0,0,0,0,0,0,0,1.421230231
08_23_16,0,0,0.115973297,0,0,0,0,0.558354205
08_23_17,0,0,0.115973297,0,0,0,0,1.57387809
08_23_18,1.739599462,0,0.115973297,0,0,0,0,1.184096229
08_23_19,0.579866487,0,0,0,10.43759677,0,0,1.227370218
08_23_20,3.247252328,2.899332436,0.231946595,0,0,0,0.71484375,0.719861106
08_23_21,0,2.899332436,0.231946595,0,0,0,0.71484375,1.06464259
08_23_22,0,5.798664872,0.231946595,0,0,0,1.4296875,1.299977995
08_23_23,0,0,0.231946595,0,0,0,0,0.94132749
08_24_00,0,0,0,0,0,0,0,0.622092879
08_24_01,0,0,0,0,0,0,0,0.406110693
08_24_02,0,0,0,0,0,0,0,0.402201245
08_24_03,0,0,0,0,0,0,0,0.394451926
08_24_04,0,0,0,0,0,0,0,0.374934484
08_24_05,0,0,0,0,0,0,0,0.615239421
08_24_06,0.227817371,0,0.227817371,0,0,0,0,0.634229278
08_24_07,0.341726056,0,0,0,0,0,0,0.766702718
08_24_08,0,0,0,0,0,0,0,0.594612476
08_24_09,0,0,0,0,0,0,0,0.761183221
08_24_10,0,0,0,0,0,0,0,0.203001438
08_24_11,0,0,0,0,0,0,0,0.712455707
08_24_12,0,0,0,0,0,0,0,0.739888569
08_24_13,0,0,0,0,0,0,0,0.178388308
08_24_14,0,0,0,0,0,0,0,0.196753651
08_24_15,0,0,0,0,0,0,0,0.734209774
08_24_16,0,0,0,0,0,0,0,0.371681592
08_24_17,0,0,0,0,0,0,0,0.980228308
08_24_18,0.911269484,0,0,0,0,0,0,0.961030079
08_24_19,0,0,0,0,10.25178169,0,0,0.908482845
08_24_20,2.050356339,2.27817371,0,0,0,0,0.78921875,0.572809126
08_24_21,0,2.27817371,0,0,0,0,0.78921875,0.922916014
08_24_22,0,1.139086855,0.113908685,0,0,0,1.5784375,0.937480658
08_24_23,0,0,0.113908685,0,0,0,0,0.72864343
08_25_00,0,0,0,0,0,0,0,0.400786316
08_25_01,0,0,0,0,0,0,0,0.200145594
08_25_02,0,0,0,0,0,0,0,0.207909506
08_25_03,0,0,0,0,0,0,0,0.207836199
08_25_04,0,0,0,0,0,0,0,0.11975168
08_25_05,0,0,0,0,0,0,0,0.149831779
08_25_06,0.34303612,0,0.457381493,0,0,0,0,0.581411344
08_25_07,0.228690746,0,0,0,0,0,0,0.700796505
08_25_08,0,0,0,0,0,0,0,0.516898924
08_25_09,0,0,0.114345373,0,0,0,0,0.761183221
08_25_10,0,0,0,0,0,0,0,0.203001438
08_25_11,0,0,0,0,0,0,0,0.449350293
08_25_12,0.34303612,0,0,0,0,0,0,0.645372858
08_25_13,0,0,0,0,0,0,0,0.178388308
08_25_14,0,0,0,0,0,0,0,0.196753651
08_25_15,0,0,0,0,0,0,0,0.509897735
08_25_16,0,0,0.114345373,0,0,0,0,0.378228614
08_25_17,0,0,0,0,0,0,0,0.959559614
08_25_18,1.715180598,0,0,0,0,0,0,0.92973122
08_25_19,0.571726866,0,0,0,10.29108359,0,0,0.85775292
08_25_20,2.058216718,2.572770897,0.228690746,0,0,0,0.83078125,0.550381364
08_25_21,0,2.85863433,0.228690746,0,0,0,0.83078125,0.895018176
08_25_22,0,3.144497763,0.228690746,0,0,0,1.6615625,0.918438385
08_25_23,0,0,0.228690746,0,0,0,0,0.726980482
08_26_00,0,0,0,0,0,0,0,0.309625863
08_26_01,0,0,0,0,0,0,0,0.200079561
08_26_02,0,0,0,0,0,0,0,0.12755168
08_26_03,0,0,0,0,0,0,0,0.12755168
08_26_04,0,0,0,0,0,0,0,0.11975168
08_26_05,0,0,0,0,0,0,0,0.12755168
08_26_06,0,0,0,0,0,0,0,0.12755168
08_26_07,0,0,0.232006008,0,0,0,0,0.705484547
08_26_08,0.348009012,0,0,0,0,0,0,1.188659735
08_26_09,0.232006008,0,0,0,0,0,0,1.161404062
08_26_10,0,0,0.232006008,0,0,0,0,1.156157795
08_26_11,0,0,0,0,0,0,0,1.033136345
08_26_12,1.856048065,0,0,0,0,0,0,0.921251253
08_26_13,0,0,0.116003004,0,0,0,0,0.317971976
08_26_14,0,0,0,0,0,0,0,0.12755168
08_26_15,0,0,0,0,0,0,0,0.689300138
08_26_16,0,0,0.116003004,0,0,0,0,1.13283335
08_26_17,1.856048065,0,0.116003004,0,0,0,0,1.117727787
08_26_18,0.928024033,0,0,0,0,0,0,0.85214743
08_26_19,0,0,0,0,10.44027037,0,0,0.644043089
08_26_20,2.900075102,2.900075102,0.232006008,0,0,0,0.82359375,0.726068716
08_26_21,0,2.900075102,0.232006008,0,0,0,0.82359375,0.905245242
08_26_22,0,5.800150204,0.232006008,0,0,0,1.6471875,0.77413504
08_26_23,0,0,0.232006008,0,0,0,0,0.612072566
08_27_00,0,0,0,0,0,0,0,0.22925168
08_27_01,0,0,0,0,0,0,0,0.11975168
08_27_02,0,0,0,0,0,0,0,0.12755168
08_27_03,0,0,0,0,0,0,0,0.12755168
08_27_04,0,0,0,0,0,0,0,0.11975168
08_27_05,0,0,0,0,0,0,0,0.12755168
08_27_06,0,0,0,0,0,0,0,0.12755168
08_27_07,0,0,0.465426053,0,0,0,0,0.519113386
08_27_08,0.34906954,0,0.232713026,0,0,0,0,1.155987937
08_27_09,1.396278158,0,0,0,0,0,0,1.271002055
08_27_10,0,0,0.232713026,0,0,0,0,1.301328534
08_27_11,0,0,0,0,0,0,0,1.099877543
08_27_12,1.861704211,0,0,0,0,0,0,1.000228972
08_27_13,0,0,0.116356513,0,0,0,0,0.317971976
08_27_14,0,0,0,0,0,0,0,0.12755168
08_27_15,0,0,0,0,0,0,0,1.213643523
08_27_16,0,0,0.116356513,0,0,0,0,1.281150463
08_27_17,2.55984329,0,0.116356513,0,0,0,0,1.220403313
08_27_18,0.232713026,0,0,0,0,0,0,0.902892601
08_27_19,0,0,0,0,10.47208619,0,0,0.743189414
08_27_20,4.305190988,2.90891283,0.34906954,0,0,0,0.82640625,0.787028285
08_27_21,0,5.236043093,0.34906954,0,0,0,0.82640625,0.959302571
08_27_22,0,5.817825659,0.34906954,0,0,0,1.6528125,0.803610054
08_27_23,0,0,0.34906954,0,0,0,0,0.696956927
08_28_00,0,0,0,0,0,0,0,0.476660347
08_28_01,0,0,0,0,0,0,0,0.200851789
08_28_02,0,0,0,0,0,0,0,0.12755168
08_28_03,0,0,0,0,0,0,0,0.12755168
08_28_04,0,0,0,0,0,0,0,0.11975168
08_28_05,0,0,0,0,0,0,0,0.146489523
08_28_06,0.352429361,0,0.469905815,0,0,0,0,0.519932969
08_28_07,0.234952908,0,0,0,0,0,0,0.751611531
08_28_08,0,0,0,0,0,0,0,0.581358974
08_28_09,0,0,0.117476454,0,0,0,0,0.761183221
08_28_10,0,0,0,0,0,0,0,0.203001438
08_28_11,0,0,0,0,0,0,0,0.94029166
08_28_12,0.352429361,0,0,0,0,0,0,0.852303135
08_28_13,0,0,0,0,0,0,0,0.178388308
08_28_14,0,0,0,0,0,0,0,0.196753651
08_28_15,0,0,0,0,0,0,0,1.108680564
08_28_16,0,0,0.117476454,0,0,0,0,0.506017183
08_28_17,0,0,0,0,0,0,0,1.204990121
08_28_18,1.762146806,0,0,0,0,0,0,0.98212719
08_28_19,0.587382269,0,0,0,10.57288084,0,0,0.962259588
08_28_20,2.114576168,2.64322021,0.234952908,0,0,0,0.80765625,0.593884288
08_28_21,0,2.936911344,0.234952908,0,0,0,0.80765625,0.932343866
08_28_22,0,3.230602478,0.234952908,0,0,0,1.6153125,0.980761474
08_28_23,0,0,0.234952908,0,0,0,0,0.815594414
08_29_00,0,0,0,0,0,0,0,0.402734819
08_29_01,0,0,0,0,0,0,0,0.200877564
08_29_02,0,0,0,0,0,0,0,0.208465459
08_29_03,0,0,0,0,0,0,0,0.12755168
08_29_04,0,0,0,0,0,0,0,0.11975168
08_29_05,0,0,0,0,0,0,0,0.14840507
08_29_06,0.236456064,0,0.236456064,0,0,0,0,0.605174167
08_29_07,0.354684096,0,0,0,0,0,0,0.731379432
08_29_08,0,0,0,0,0,0,0,0.608523967
08_29_09,0,0,0,0,0,0,0,0.761183221
08_29_10,0,0,0,0,0,0,0,0.203001438
08_29_11,0,0,0,0,0,0,0,1.051262772
08_29_12,0,0,0,0,0,0,0,0.869047697
08_29_13,0,0,0,0,0,0,0,0.178388308
08_29_14,0,0,0,0,0,0,0,0.196753651
08_29_15,0,0,0,0,0,0,0,0.897166519
08_29_16,0,0,0,0,0,0,0,0.459446941
08_29_17,0,0,0,0,0,0,0,1.040313765
08_29_18,0.945824255,0,0,0,0,0,0,0.945013763
08_29_19,0,0,0,0,10.64052287,0,0,0.880276011
08_29_20,2.128104575,2.364560638,0,0,0,0,0.8275,0.565887728
08_29_21,0,2.364560638,0,0,0,0,0.8275,0.887120722
08_29_22,0,1.182280319,0.118228032,0,0,0,1.655,0.928082283
08_29_23,0,0,0.118228032,0,0,0,0,0.732608717
08_30_00,0,0,0,0,0,0,0,0.40127486
08_30_01,0,0,0,0,0,0,0,0.201020254
08_30_02,0,0,0,0,0,0,0,0.12755168
08_30_03,0,0,0,0,0,0,0,0.12755168
08_30_04,0,0,0,0,0,0,0,0.11975168
08_30_05,0,0,0,0,0,0,0,0.12755168
08_30_06,0.357705262,0,0.476940349,0,0,0,0,0.502851524
08_30_07,0.238470174,0,0,0,0,0,0,0.68244446
08_30_08,0,0,0,0,0,0,0,0.548854439
08_30_09,0,0,0.119235087,0,0,0,0,0.761183221
08_30_10,0,0,0,0,0,0,0,0.203001438
08_30_11,0,0,0,0,0,0,0,0.755401101
08_30_12,0.357705262,0,0,0,0,0,0,0.826699573
08_30_13,0,0,0,0,0,0,0,0.178388308
08_30_14,0,0,0,0,0,0,0,0.196753651
08_30_15,0,0,0,0,0,0,0,0.823668332
08_30_16,0,0,0.119235087,0,0,0,0,0.448904653
08_30_17,0,0,0,0,0,0,0,0.92910367
08_30_18,1.788526309,0,0,0,0,0,0,0.917535152
08_30_19,0.596175436,0,0,0,10.73115785,0,0,0.819085628
08_30_20,2.14623157,2.682789463,0.238470174,0,0,0,0.8646875,0.549009249
08_30_21,0,2.980877181,0.238470174,0,0,0,0.8646875,0.875459735
08_30_22,0,3.278964899,0.238470174,0,0,0,1.729375,0.908325998
08_30_23,0,0,0.238470174,0,0,0,0,0.729140313
08_31_00,0,0,0,0,0,0,0,0.40109972
08_31_01,0,0,0,0,0,0,0,0.200944182
08_31_02,0,0,0,0,0,0,0,0.12755168
08_31_03,0,0,0,0,0,0,0,0.12755168
08_31_04,0,0,0,0,0,0,0,0.11975168
08_31_05,0,0,0,0,0,0,0,0.12755168
08_31_06,0.363676298,0,0.48490173,0,0,0,0,0.507541966
08_31_07,0.242450865,0,0,0,0,0,0,0.697305222
08_31_08,0,0,0,0,0,0,0,0.573866591
08_31_09,0,0,0.121225433,0,0,0,0,0.761183221
08_31_10,0,0,0,0,0,0,0,0.203001438
08_31_11,0,0,0,0,0,0,0,0.93445126
08_31_12,0.363676298,0,0,0,0,0,0,0.834231772
08_31_13,0,0,0,0,0,0,0,0.178388308
08_31_14,0,0,0,0,0,0,0,0.196753651
08_31_15,0,0,0,0,0,0,0,0.876859037
08_31_16,0,0,0.121225433,0,0,0,0,0.425015235
08_31_17,0,0,0,0,0,0,0,0.875720453
08_31_18,1.818381489,0,0,0,0,0,0,0.899765607
08_31_19,0.606127163,0,0,0,10.91028893,0,0,0.820322159
08_31_20,2.182057786,2.727572233,0.242450865,0,0,0,0.84875,0.567237641
08_31_21,0,3.030635814,0.242450865,0,0,0,0.84875,0.906983657
08_31_22,0,3.333699396,0.242450865,0,0,0,1.6975,0.933099965
08_31_23,0,0,0.242450865,0,0,0,0,0.808381473
09_01_00,0,0,0,0,0,0,0,0.553006222
09_01_01,0,0,0,0,0,0,0,0.275786195
09_01_02,0,0,0,0,0,0,0,0.28331871
09_01_03,0,0,0,0,0,0,0,0.208130368
09_01_04,0,0,0,0,0,0,0,0.11975168
09_01_05,0,0,0,0,0,0,0,0.1505896
09_01_06,0.368069911,0,0.490759881,0,0,0,0,0.584898542
09_01_07,0.245379941,0,0,0,0,0,0,0.7458763
09_01_08,0,0,0,0,0,0,0,0.628202228
09_01_09,0,0,0.12268997,0,0,0,0,0.761183221
09_01_10,0,0,0,0,0,0,0,0.203001438
09_01_11,0,0,0,0,0,0,0,2.033697671
09_01_12,0.368069911,0,0,0,0,0,0,1.118594426
09_01_13,0,0,0,0,0,0,0,0.178388308
09_01_14,0,0,0,0,0,0,0,0.196753651
09_01_15,0,0,0,0,0,0,0,1.722409784
09_01_16,0,0,0.12268997,0,0,0,0,0.599990466
09_01_17,0,0,0,0,0,0,0,1.597974771
09_01_18,1.840349554,0,0,0,0,0,0,1.136644028
09_01_19,0.613449851,0,0,0,11.04209732,0,0,1.224990265
09_01_20,2.208419465,2.760524331,0.245379941,0,0,0,0.7428125,0.713315035
09_01_21,0,3.067249256,0.245379941,0,0,0,0.7428125,1.04790713
09_01_22,0,3.373974182,0.245379941,0,0,0,1.485625,1.234087833
09_01_23,0,0,0.245379941,0,0,0,0,0.925940732
09_02_00,0,0,0,0,0,0,0,0.515487061
09_02_01,0,0,0,0,0,0,0,0.396185921
09_02_02,0,0,0,0,0,0,0,0.389762862
09_02_03,0,0,0,0,0,0,0,0.372232514
09_02_04,0,0,0,0,0,0,0,0.354538077
09_02_05,0,0,0,0,0,0,0,0.36090258
09_02_06,0,0,0,0,0,0,0,0.371352469
09_02_07,0,0,0.24506505,0,0,0,0,0.876346916
09_02_08,0.367597575,0,0,0,0,0,0,1.18049488
09_02_09,0.24506505,0,0,0,0,0,0,1.375972952
09_02_10,0,0,0.24506505,0,0,0,0,1.501007052
09_02_11,0,0,0,0,0,0,0,1.391022433
09_02_12,1.9605204,0,0,0,0,0,0,1.139224838
09_02_13,0,0,0.122532525,0,0,0,0,0.317971976
09_02_14,0,0,0,0,0,0,0,0.12755168
09_02_15,0,0,0,0,0,0,0,1.853222315
09_02_16,0,0,0.122532525,0,0,0,0,1.550164811
09_02_17,1.9605204,0,0.122532525,0,0,0,0,1.430518628
09_02_18,0.9802602,0,0,0,0,0,0,1.003033086
09_02_19,0,0,0,0,11.02792725,0,0,0.985423485
09_02_20,3.063313126,3.063313126,0.24506505,0,0,0,0.6978125,0.924916837
09_02_21,0,3.063313126,0.24506505,0,0,0,0.6978125,1.071790192
09_02_22,0,6.126626251,0.24506505,0,0,0,1.395625,1.054668219
09_02_23,0,0,0.24506505,0,0,0,0,0.824462369
09_03_00,0,0,0,0,0,0,0,0.518457833
09_03_01,0,0,0,0,0,0,0,0.395564023
09_03_02,0,0,0,0,0,0,0,0.38864091
09_03_03,0,0,0,0,0,0,0,0.376959362
09_03_04,0,0,0,0,0,0,0,0.359384434
09_03_05,0,0,0,0,0,0,0,0.366289137
09_03_06,0,0,0.366626168,0,0,0,0,0.554889806
09_03_07,0,0,0.366626168,0,0,0,0,1.16112646
09_03_08,1.955339561,0,0,0,0,0,0,1.472592867
09_03_09,0,0,0,0,0,0,0,0.911593929
09_03_10,0,0,0,0,0,0,0,0.973071584
09_03_11,0,0,0,0,0,0,0,1.014031878
09_03_12,0,0,0,0,0,0,0,0.686337763
09_03_13,0,0,0,0,0,0,0,0.11975168
09_03_14,0,0,0,0,0,0,0,0.12755168
09_03_15,0,0,0,0,0,0,0,2.483415353
09_03_16,0,0,0,0,0,0,0,0.999772567
09_03_17,0,0,0,0,0,0,0,0.814653051
09_03_18,0,0,0,0,0,0,0,0.437740173
09_03_19,0,0,0,0,0,0,0,0.849741866
09_03_20,0,2.749696258,0,0,0,0,0,1.06152573
09_03_21,0,3.055218064,0.48883489,0,0,0,0,1.115035315
09_03_22,0,5.804914322,0.244417445,0,0,0,0,0.889771271
09_03_23,0,0,0.244417445,0,0,0,0,0.951306715
09_04_00,0,0,0,0,0,0,0,0.629275746
09_04_01,0,0,0,0,0,0,0,0.419443871
09_04_02,0,0,0,0,0,0,0,0.411998077
09_04_03,0,0,0,0,0,0,0,0.402870766
09_04_04,0,0,0,0,0,0,0,0.388253897
09_04_05,0,0,0,0,0,0,0,0.662986676
09_04_06,0.36028974,0,0.48038632,0,0,0,0,0.658738732
09_04_07,0.24019316,0,0,0,0,0,0,0.834009223
09_04_08,0,0,0,0,0,0,0,0.71035612
09_04_09,0,0,0.12009658,0,0,0,0,0.761183221
09_04_10,0,0,0,0,0,0,0,0.203001438
09_04_11,0,0,0,0,0,0,0,2.106802234
09_04_12,0.36028974,0,0,0,0,0,0,1.167297949
09_04_13,0,0,0,0,0,0,0,0.178388308
09_04_14,0,0,0,0,0,0,0,0.196753651
09_04_15,0,0,0,0,0,0,0,0.611741494
09_04_16,0,0,0.12009658,0,0,0,0,0.356544178
09_04_17,0,0,0,0,0,0,0,0.910913095
09_04_18,1.8014487,0,0,0,0,0,0,0.881442616
09_04_19,0.6004829,0,0,0,10.8086922,0,0,0.794872843
09_04_20,2.16173844,2.70217305,0.24019316,0,0,0,0.78375,0.512218247
09_04_21,0,3.0024145,0.24019316,0,0,0,0.78375,0.841092328
09_04_22,0,3.30265595,0.24019316,0,0,0,1.5675,0.866834897
09_04_23,0,0,0.24019316,0,0,0,0,0.726805875
09_05_00,0,0,0,0,0,0,0,0.319713338
09_05_01,0,0,0,0,0,0,0,0.11975168
09_05_02,0,0,0,0,0,0,0,0.12755168
09_05_03,0,0,0,0,0,0,0,0.12755168
09_05_04,0,0,0,0,0,0,0,0.11975168
09_05_05,0,0,0,0,0,0,0,0.12755168
09_05_06,0.23840482,0,0.23840482,0,0,0,0,0.503502594
09_05_07,0.35760723,0,0,0,0,0,0,0.692403161
09_05_08,0,0,0,0,0,0,0,0.54481182
09_05_09,0,0,0,0,0,0,0,0.761183221
09_05_10,0,0,0,0,0,0,0,0.203001438
09_05_11,0,0,0,0,0,0,0,0.724407416
09_05_12,0,0,0,0,0,0,0,0.8132886
09_05_13,0,0,0,0,0,0,0,0.178388308
09_05_14,0,0,0,0,0,0,0,0.196753651
09_05_15,0,0,0,0,0,0,0,0.516588419
09_05_16,0,0,0,0,0,0,0,0.326879405
09_05_17,0,0,0,0,0,0,0,0.765844879
09_05_18,0.953619279,0,0,0,0,0,0,0.82785375
09_05_19,0,0,0,0,10.72821689,0,0,0.710634386
09_05_20,2.145643379,2.384048199,0,0,0,0,0.897369792,0.471518227
09_05_21,0,2.384048199,0,0,0,0,0.897369792,0.808566985
09_05_22,0,1.192024099,0.11920241,0,0,0,1.794739583,0.833728105
09_05_23,0,0,0.11920241,0,0,0,0,0.644964393
09_06_00,0,0,0,0,0,0,0,0.319713338
09_06_01,0,0,0,0,0,0,0,0.11975168
09_06_02,0,0,0,0,0,0,0,0.12755168
09_06_03,0,0,0,0,0,0,0,0.12755168
09_06_04,0,0,0,0,0,0,0,0.11975168
09_06_05,0,0,0,0,0,0,0,0.12755168
09_06_06,0.363186138,0,0.484248184,0,0,0,0,0.500929175
09_06_07,1.331682506,0,0,0,0,0,0,0.650306056
09_06_08,0,0,0.121062046,0,0,0,0,0.535104917
09_06_09,0,0,0.121062046,0,0,0,0,0.761183221
09_06_10,0,0,0,0,0,0,0,0.203001438
09_06_11,0,0,0,0,0,0,0,0.701063596
09_06_12,0.726372276,0,0,0,0,0,0,0.781969901
09_06_13,0,0,0,0,0,0,0,0.178388308
09_06_14,0,0,0,0,0,0,0,0.196753651
09_06_15,0,0,0,0,0,0,0,0.720902677
09_06_16,0,0,0.121062046,0,0,0,0,0.408637894
09_06_17,0,0,0.121062046,0,0,0,0,0.829508798
09_06_18,1.81593069,0,0.121062046,0,0,0,0,0.860680156
09_06_19,0.60531023,0,0,0,10.89558414,0,0,0.755167126
09_06_20,3.389737288,3.02655115,0.242124092,0,0,0,0.880598958,0.504388989
09_06_21,0,3.02655115,0.242124092,0,0,0,0.880598958,0.836000532
09_06_22,0,6.053102301,0.242124092,0,0,0,1.761197917,0.86696944
09_06_23,0,0,0.242124092,0,0,0,0,0.726700403
09_07_00,0,0,0,0,0,0,0,0.319713338
09_07_01,0,0,0,0,0,0,0,0.11975168
09_07_02,0,0,0,0,0,0,0,0.12755168
09_07_03,0,0,0,0,0,0,0,0.12755168
09_07_04,0,0,0,0,0,0,0,0.11975168
09_07_05,0,0,0,0,0,0,0,0.12755168
09_07_06,0.245189818,0,0.245189818,0,0,0,0,0.484262032
09_07_07,0.367784727,0,0,0,0,0,0,0.632887729
09_07_08,0,0,0,0,0,0,0,0.455054661
09_07_09,0,0,0,0,0,0,0,0.761183221
09_07_10,0,0,0,0,0,0,0,0.203001438
09_07_11,0,0,0,0,0,0,0,0.296980186
09_07_12,0,0,0,0,0,0,0,0.582659346
09_07_13,0,0,0,0,0,0,0,0.178388308
09_07_14,0,0,0,0,0,0,0,0.196753651
09_07_15,0,0,0,0,0,0,0,0.274056251
09_07_16,0,0,0,0,0,0,0,0.278614332
09_07_17,0,0,0,0,0,0,0,0.644721316
09_07_18,0.980759272,0,0,0,0,0,0,0.808752886
09_07_19,0,0,0,0,11.03354181,0,0,0.677378893
09_07_20,2.206708362,2.45189818,0,0,0,0,0.920338542,0.456613457
09_07_21,0,2.45189818,0,0,0,0,0.920338542,0.795174149
09_07_22,0,1.22594909,0.122594909,0,0,0,1.840677083,0.746759557
09_07_23,0,0,0.122594909,0,0,0,0,0.644964393
09_08_00,0,0,0,0,0,0,0,0.319713338
09_08_01,0,0,0,0,0,0,0,0.11975168
09_08_02,0,0,0,0,0,0,0,0.12755168
09_08_03,0,0,0,0,0,0,0,0.12755168
09_08_04,0,0,0,0,0,0,0,0.11975168
09_08_05,0,0,0,0,0,0,0,0.12755168
09_08_06,0.37539557,0,0.500527426,0,0,0,0,0.502530589
09_08_07,0.250263713,0,0,0,0,0,0,0.63359328
09_08_08,0,0,0,0,0,0,0,0.428706933
09_08_09,0,0,0.125131857,0,0,0,0,0.761183221
09_08_10,0,0,0,0,0,0,0,0.203001438
09_08_11,0,0,0,0,0,0,0,0.190830004
